user_id,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFMScore,customers_segment
263615697,77,1,0.1556185124,1,1,1,111,Best Customers
263621260,32,1,0.1678499889,2,1,3,213,Loyal Customers
263627560,17,2,0.311526454,3,3,3,333,Others
263641391,30,8,1.245666983,2,4,4,244,Loyal Customers
263654872,60,1,0.1556185124,1,1,1,111,Best Customers
263682953,0,30,4.673613915,4,4,4,444,Lost Cheap Customers
263686260,8,2,0.3121607975,3,3,3,333,Others
263698097,19,2,0.3114065386,3,3,3,333,Others
263702341,40,2,0.3148080436,2,3,3,233,Others
263718247,3,1,0.1556185124,4,1,1,411,Lost Customers
263723497,2,9,1.401982608,4,4,4,444,Lost Cheap Customers
263751966,72,7,1.135653079,1,4,4,144,Recent Customers
263752272,8,2,0.3122544417,3,3,3,333,Others
263830122,10,3,0.4668555373,3,3,3,333,Others
263848128,46,3,0.4679110963,2,3,3,233,Others
263853291,46,4,0.6236726819,2,4,4,244,Loyal Customers
263877816,32,2,0.3123688679,2,3,3,233,Others
263930110,5,3,0.4706306989,4,3,4,434,Loyal Customers
263937110,6,7,1.091520946,4,4,4,444,Lost Cheap Customers
263944297,59,1,0.1557572866,1,1,2,112,Recent Customers
264046310,75,1,0.1556185124,1,1,1,111,Best Customers
264046797,7,3,0.4676906144,4,3,3,433,Loyal Customers
264093935,47,2,0.3119407748,1,3,3,133,Recent Customers
264099766,46,3,0.467476146,2,3,3,233,Others
264100122,17,1,0.1558823197,3,1,2,312,Loyal Customers
264158053,9,2,0.3114392626,3,3,3,333,Others
264165903,41,1,0.1556751314,2,1,2,212,Loyal Customers
264166128,44,1,0.1556185124,2,1,1,211,Loyal Customers
264242866,81,1,0.1586145552,1,1,3,113,Recent Customers
264250253,5,1,0.1556185124,4,1,1,411,Lost Customers
264253153,0,2,0.3121630905,4,3,3,433,Loyal Customers
264300560,46,3,0.4678501662,2,3,3,233,Others
264301603,2,1,0.1556185124,4,1,1,411,Lost Customers
264305228,46,3,0.4678501662,2,3,3,233,Others
264309203,46,5,0.7803195098,2,4,4,244,Loyal Customers
264343591,62,1,0.1556185124,1,1,1,111,Best Customers
264386685,30,1,0.1563888297,2,1,3,213,Loyal Customers
264393603,74,1,0.1588462353,1,1,3,113,Recent Customers
264417760,0,2,0.3114402323,4,3,3,433,Loyal Customers
264431647,68,1,0.1562523165,1,1,3,113,Recent Customers
264438641,8,7,1.094773359,3,4,4,344,Loyal Customers
264441360,47,1,0.1556185124,1,1,1,111,Best Customers
264442216,90,1,0.1561070737,1,1,2,112,Recent Customers
264462591,2,3,0.4673571154,4,3,3,433,Loyal Customers
264465785,7,1,0.1556185124,4,1,1,411,Lost Customers
264466328,6,1,0.1556185124,4,1,1,411,Lost Customers
264470341,5,3,0.4672165618,4,3,3,433,Loyal Customers
264483335,1,15,2.335214105,4,4,4,444,Lost Cheap Customers
264485741,59,1,0.1556935987,1,1,2,112,Recent Customers
264486660,13,1,0.1559702555,3,1,2,312,Loyal Customers
264490566,32,2,0.312664411,2,3,3,233,Others
264492110,42,3,0.4683763204,2,3,3,233,Others
264493260,22,2,0.3121817012,2,3,3,233,Others
264495847,20,2,0.3118556766,3,3,3,333,Others
264496372,10,2,0.3136644038,3,3,3,333,Others
264497266,7,11,1.730276294,4,4,4,444,Lost Cheap Customers
264500616,2,2,0.3113616075,4,3,3,433,Loyal Customers
264509872,24,4,0.6230915531,2,4,4,244,Loyal Customers
264511128,49,1,0.1574499067,1,1,3,113,Recent Customers
264511428,7,6,0.9343241733,4,4,4,444,Lost Cheap Customers
264516372,70,1,0.1556997289,1,1,2,112,Recent Customers
264516622,62,1,0.1556185124,1,1,1,111,Best Customers
264523360,0,5,0.7832124199,4,4,4,444,Lost Cheap Customers
264524653,33,1,0.1556185124,2,1,1,211,Loyal Customers
264526122,28,3,0.4706534391,2,3,4,234,Others
264528422,12,3,0.4689487632,3,3,4,334,Others
264531966,23,1,0.155864763,2,1,2,212,Loyal Customers
264542003,19,1,0.1556185124,3,1,1,311,Almost Lost
264546172,17,1,0.1557240354,3,1,2,312,Loyal Customers
264550347,63,1,0.1557629735,1,1,2,112,Recent Customers
264557560,5,12,1.869784952,4,4,4,444,Lost Cheap Customers
264558328,46,2,0.3118347536,2,3,3,233,Others
264558453,35,3,0.4672875693,2,3,3,233,Others
264561053,28,2,0.3117315231,2,3,3,233,Others
264566553,57,7,1.094761995,1,4,4,144,Recent Customers
264568710,46,3,0.4676309417,2,3,3,233,Others
264578772,6,1,0.1556185124,4,1,1,411,Lost Customers
264585960,21,13,2.033177569,3,4,4,344,Loyal Customers
264588435,15,3,0.4670322598,3,3,3,333,Others
264590378,15,4,0.6247815227,3,4,4,344,Loyal Customers
264591772,34,2,0.311415551,2,3,3,233,Others
264592735,22,1,0.1565138128,2,1,3,213,Loyal Customers
264592997,46,2,0.3135622796,2,3,3,233,Others
264600197,0,5,0.780399347,4,4,4,444,Lost Cheap Customers
264602778,22,16,2.492927256,2,4,4,244,Loyal Customers
264607266,21,1,0.1556185124,3,1,1,311,Almost Lost
264609397,2,1,0.1556631709,4,1,2,412,Loyal Customers
264623103,48,1,0.1564836041,1,1,3,113,Recent Customers
264630591,4,3,0.4684559683,4,3,3,433,Loyal Customers
264631510,59,2,0.3115935984,1,3,3,133,Recent Customers
264633891,12,11,1.713229468,3,4,4,344,Loyal Customers
264642847,0,14,2.1832396,4,4,4,444,Lost Cheap Customers
264656328,3,10,1.561732993,4,4,4,444,Lost Cheap Customers
264677128,0,1,0.1556185142,4,1,2,412,Loyal Customers
264680728,10,1,0.1558520153,3,1,2,312,Loyal Customers
264683310,10,7,1.093712598,3,4,4,344,Loyal Customers
264689028,5,2,0.3119475828,4,3,3,433,Loyal Customers
264689978,33,1,0.1556185124,2,1,1,211,Loyal Customers
264693635,35,1,0.1558870632,2,1,2,212,Loyal Customers
264696985,2,6,0.9342869656,4,4,4,444,Lost Cheap Customers
264721253,11,1,0.1561136203,3,1,2,312,Loyal Customers
264722441,73,3,0.5066508991,1,3,4,134,Recent Customers
264873728,1,3,0.4693478884,4,3,4,434,Loyal Customers
264875966,1,1,0.1556377132,4,1,2,412,Loyal Customers
264955577,62,1,0.1557705578,1,1,2,112,Recent Customers
264996496,5,3,0.4674871049,4,3,3,433,Loyal Customers
265010083,16,1,0.1559590043,3,1,2,312,Loyal Customers
265026846,0,5,0.7808270806,4,4,4,444,Lost Cheap Customers
265033971,42,1,0.1558677228,2,1,2,212,Loyal Customers
265038640,29,4,0.6240758433,2,4,4,244,Loyal Customers
265039896,26,1,0.1556185124,2,1,1,211,Loyal Customers
265040321,31,1,0.1556185124,2,1,1,211,Loyal Customers
265042190,6,3,0.4676562364,4,3,3,433,Loyal Customers
265045683,18,1,0.1556986883,3,1,2,312,Loyal Customers
265055208,12,2,0.3114813738,3,3,3,333,Others
265072908,11,3,0.4708536425,3,3,4,334,Others
265076202,2,3,0.46852906,4,3,3,433,Loyal Customers
265081140,12,3,0.4679131274,3,3,3,333,Others
265089758,35,2,0.3115539024,2,3,3,233,Others
265101171,56,2,0.3132138624,1,3,3,133,Recent Customers
265107346,32,8,1.26156418,2,4,4,244,Loyal Customers
265108627,33,1,0.1556504137,2,1,2,212,Loyal Customers
265111190,0,2,0.3117252442,4,3,3,433,Loyal Customers
265112933,51,1,0.1557232775,1,1,2,112,Recent Customers
265117146,54,1,0.1556185124,1,1,1,111,Best Customers
265118183,63,1,0.1558343912,1,1,2,112,Recent Customers
265122602,40,3,0.474171349,2,3,4,234,Others
265125621,34,2,0.3115532644,2,3,3,233,Others
265128783,0,35,5.465430388,4,4,4,444,Lost Cheap Customers
265132808,1,14,2.180558157,4,4,4,444,Lost Cheap Customers
265137927,22,16,2.4910726,2,4,4,244,Loyal Customers
265139015,32,1,0.1560896398,2,1,2,212,Loyal Customers
265139377,25,1,0.1556813638,2,1,2,212,Loyal Customers
265140940,85,1,0.1570635081,1,1,3,113,Recent Customers
265144308,24,1,0.1556185124,2,1,1,211,Loyal Customers
265145696,34,1,0.1557412324,2,1,2,212,Loyal Customers
265146833,0,7,1.091016164,4,4,4,444,Lost Cheap Customers
265154440,15,2,0.3114338532,3,3,3,333,Others
265160127,18,6,0.9558026609,3,4,4,344,Loyal Customers
265162633,14,3,0.4695406635,3,3,4,334,Others
265175802,0,2,0.3114012577,4,3,3,433,Loyal Customers
265177077,2,8,1.245446565,4,4,4,444,Lost Cheap Customers
265182552,55,1,0.1562031094,1,1,2,112,Recent Customers
265185490,2,6,0.9375185772,4,4,4,444,Lost Cheap Customers
265189515,43,1,0.1564561904,2,1,3,213,Loyal Customers
265196633,8,9,1.401636936,3,4,4,344,Loyal Customers
265209583,18,2,0.3114719318,3,3,3,333,Others
265215958,1,2,0.3120109883,4,3,3,433,Loyal Customers
265218890,19,1,0.1560615988,3,1,2,312,Loyal Customers
265223608,0,24,3.739757623,4,4,4,444,Lost Cheap Customers
265229421,46,1,0.1556185124,2,1,1,211,Loyal Customers
265230958,13,3,0.4708313193,3,3,4,334,Others
265246996,55,3,0.4675096719,1,3,3,133,Recent Customers
265269908,3,1,0.1556185124,4,1,1,411,Lost Customers
265271133,90,1,0.1578718821,1,1,3,113,Recent Customers
265290183,2,2,0.314788659,4,3,3,433,Loyal Customers
265298027,15,1,0.1562024059,3,1,2,312,Loyal Customers
265301321,55,1,0.1556185124,1,1,1,111,Best Customers
265303102,42,1,0.1557628763,2,1,2,212,Loyal Customers
265303527,1,9,1.406155116,4,4,4,444,Lost Cheap Customers
265310983,65,2,0.3375802584,1,3,3,133,Recent Customers
265318333,15,1,0.1556716412,3,1,2,312,Loyal Customers
265332977,4,1,0.1556185124,4,1,1,411,Lost Customers
265334915,11,7,1.144629359,3,4,4,344,Loyal Customers
265345146,2,9,1.402424536,4,4,4,444,Lost Cheap Customers
265350721,24,9,1.55378692,2,4,4,244,Loyal Customers
265757915,55,1,0.1750004155,1,1,3,113,Recent Customers
265916477,2,4,0.6428634226,4,4,4,444,Lost Cheap Customers
266051058,16,16,2.491293478,3,4,4,344,Loyal Customers
266077683,1,4,0.622963866,4,4,4,444,Lost Cheap Customers
266842571,6,4,0.6234590974,4,4,4,444,Lost Cheap Customers
266904696,67,1,0.1556890897,1,1,2,112,Recent Customers
266944877,4,1,0.1556185124,4,1,1,411,Lost Customers
266953627,27,2,0.3145372868,2,3,3,233,Others
266975696,73,3,0.4884294444,1,3,4,134,Recent Customers
266977302,63,1,0.1558198,1,1,2,112,Recent Customers
266979677,31,2,0.3116688247,2,3,3,233,Others
266997046,52,10,1.56257162,1,4,4,144,Recent Customers
266998215,10,2,0.3118893929,3,3,3,333,Others
266998733,35,1,0.1556185124,2,1,1,211,Loyal Customers
267013633,0,17,2.650285667,4,4,4,444,Lost Cheap Customers
267015571,58,2,0.3121080031,1,3,3,133,Recent Customers
267018083,4,19,2.96836859,4,4,4,444,Lost Cheap Customers
267019546,50,2,0.3114980248,1,3,3,133,Recent Customers
267020352,15,1,0.1566444326,3,1,3,313,Loyal Customers
267022033,0,12,1.877571795,4,4,4,444,Lost Cheap Customers
267035421,6,2,0.3113908991,4,3,3,433,Loyal Customers
267037590,5,5,0.7796488272,4,4,4,444,Lost Cheap Customers
267041458,5,5,0.7807686106,4,4,4,444,Lost Cheap Customers
267042765,2,5,0.7811001099,4,4,4,444,Lost Cheap Customers
267048590,34,3,0.4670627626,2,3,3,233,Others
267058140,7,1,0.1557631228,4,1,2,412,Loyal Customers
267083290,73,4,0.651517558,1,4,4,144,Recent Customers
267087102,1,9,1.403276672,4,4,4,444,Lost Cheap Customers
267089852,9,14,2.216605414,3,4,4,344,Loyal Customers
267091396,46,3,0.467536992,2,3,3,233,Others
267096708,26,1,0.155673771,2,1,2,212,Loyal Customers
267109083,13,1,0.1556185124,3,1,1,311,Almost Lost
267111308,34,1,0.1556938212,2,1,2,212,Loyal Customers
267122308,78,1,0.1563038609,1,1,3,113,Recent Customers
267125690,0,6,0.9344593507,4,4,4,444,Lost Cheap Customers
267127352,46,1,0.1556185124,2,1,1,211,Loyal Customers
267127427,3,5,0.778720046,4,4,4,444,Lost Cheap Customers
267135115,10,2,0.3221978256,3,3,3,333,Others
267135827,1,3,0.4672421933,4,3,3,433,Loyal Customers
267136765,27,1,0.1556718401,2,1,2,212,Loyal Customers
267137671,46,2,0.3114566997,2,3,3,233,Others
267138402,21,1,0.1557983708,3,1,2,312,Loyal Customers
267141940,50,1,0.1556833077,1,1,2,112,Recent Customers
267143646,8,1,0.1562024018,3,1,2,312,Loyal Customers
267146552,2,11,1.71515814,4,4,4,444,Lost Cheap Customers
267147896,46,2,0.3119712764,2,3,3,233,Others
267156833,51,1,0.1559854244,1,1,2,112,Recent Customers
267157283,20,1,0.1564869749,3,1,3,313,Loyal Customers
267168271,2,5,0.7785435437,4,4,4,444,Lost Cheap Customers
267173515,24,1,0.1556185124,2,1,1,211,Loyal Customers
267175333,2,6,0.9425191741,4,4,4,444,Lost Cheap Customers
267180802,74,1,0.1559236406,1,1,2,112,Recent Customers
267182065,8,9,1.410393458,3,4,4,344,Loyal Customers
267183477,9,2,0.3120591891,3,3,3,333,Others
267183852,45,1,0.1556185124,2,1,1,211,Loyal Customers
267198940,83,1,0.1556185124,1,1,1,111,Best Customers
267207565,2,13,2.025621219,4,4,4,444,Lost Cheap Customers
267209546,68,1,0.1556429718,1,1,2,112,Recent Customers
267219702,3,15,2.348201193,4,4,4,444,Lost Cheap Customers
267221452,0,7,1.092519942,4,4,4,444,Lost Cheap Customers
267229315,2,10,1.566072066,4,4,4,444,Lost Cheap Customers
267256077,0,12,1.872156263,4,4,4,444,Lost Cheap Customers
267347471,0,11,1.717536254,4,4,4,444,Lost Cheap Customers
267380527,40,1,0.1556185124,2,1,1,211,Loyal Customers
267381708,53,1,0.1556339305,1,1,2,112,Recent Customers
267540558,7,10,1.559353046,4,4,4,444,Lost Cheap Customers
267561746,7,8,1.245692895,4,4,4,444,Lost Cheap Customers
267565321,8,8,1.247418059,3,4,4,344,Loyal Customers
267574033,34,2,0.3131032698,2,3,3,233,Others
267590033,1,10,1.557961861,4,4,4,444,Lost Cheap Customers
267601308,46,2,0.3122669954,2,3,3,233,Others
267607527,7,1,0.1557881644,4,1,2,412,Loyal Customers
267614808,4,5,0.780255987,4,4,4,444,Lost Cheap Customers
267624815,0,7,1.098205892,4,4,4,444,Lost Cheap Customers
267625240,32,4,0.628635399,2,4,4,244,Loyal Customers
267626183,61,1,0.1559323024,1,1,2,112,Recent Customers
267645302,7,2,0.3175013847,4,3,3,433,Loyal Customers
267653683,46,1,0.1560583671,2,1,2,212,Loyal Customers
267661496,75,1,0.1557062532,1,1,2,112,Recent Customers
267665833,33,5,0.7864371983,2,4,4,244,Loyal Customers
267666727,0,5,0.7787386541,4,4,4,444,Lost Cheap Customers
267678765,48,7,1.09232805,1,4,4,144,Recent Customers
267680827,49,3,0.4683445829,1,3,3,133,Recent Customers
267683890,8,5,0.7868028314,3,4,4,344,Loyal Customers
267686896,9,9,1.405715551,3,4,4,344,Loyal Customers
267693115,19,1,0.1556185124,3,1,1,311,Almost Lost
267697352,4,1,0.1556185124,4,1,1,411,Lost Customers
267700215,18,1,0.1574272061,3,1,3,313,Loyal Customers
267702496,2,1,0.1557123799,4,1,2,412,Loyal Customers
267713308,1,3,0.4679071019,4,3,3,433,Loyal Customers
267717452,17,1,0.1556185124,3,1,1,311,Almost Lost
267721315,19,1,0.1556185124,3,1,1,311,Almost Lost
267721771,12,1,0.1556185142,3,1,2,312,Loyal Customers
267726971,70,1,0.1562898141,1,1,3,113,Recent Customers
267729990,1,1,0.1561041588,4,1,2,412,Loyal Customers
267734452,20,1,0.1563133938,3,1,3,313,Loyal Customers
267737796,34,1,0.1556185124,2,1,1,211,Loyal Customers
267737921,52,1,0.1556185124,1,1,1,111,Best Customers
267741521,19,2,0.3113518953,3,3,3,333,Others
267745052,3,4,0.6232437427,4,4,4,444,Lost Cheap Customers
267748258,14,8,1.258956451,3,4,4,344,Loyal Customers
267750208,20,2,0.3127518098,3,3,3,333,Others
267750327,5,1,0.1556185124,4,1,1,411,Lost Customers
267752633,67,1,0.1563028573,1,1,3,113,Recent Customers
267756315,1,1,0.1556324063,4,1,2,412,Loyal Customers
267759646,5,1,0.1557077788,4,1,2,412,Loyal Customers
267774421,25,1,0.1556185124,2,1,1,211,Loyal Customers
267780033,53,1,0.1558526282,1,1,2,112,Recent Customers
267780140,83,1,0.1558882816,1,1,2,112,Recent Customers
267781527,41,1,0.156146127,2,1,2,212,Loyal Customers
267784958,13,5,0.7786919986,3,4,4,344,Loyal Customers
267792590,53,3,0.467923062,1,3,3,133,Recent Customers
267806202,9,3,0.469115104,3,3,4,334,Others
267806452,7,1,0.1557050617,4,1,2,412,Loyal Customers
267815308,34,2,0.3118612211,2,3,3,233,Others
267818102,47,4,0.6326485399,1,4,4,144,Recent Customers
267824771,86,1,0.1577890693,1,1,3,113,Recent Customers
267830908,9,2,0.3114934245,3,3,3,333,Others
267842896,34,3,0.4680150759,2,3,3,233,Others
267844296,6,1,0.1557457927,4,1,2,412,Loyal Customers
267852483,6,1,0.1560413091,4,1,2,412,Loyal Customers
267863083,8,4,0.6253267975,3,4,4,344,Loyal Customers
267871796,18,4,0.6230889997,3,4,4,344,Loyal Customers
267880652,56,1,0.1556185124,1,1,1,111,Best Customers
267882915,21,1,0.1584289395,3,1,3,313,Loyal Customers
267887877,11,2,0.3124971444,3,3,3,333,Others
267904871,1,1,0.1556548949,4,1,2,412,Loyal Customers
267906896,57,4,0.6238444832,1,4,4,144,Recent Customers
267949565,87,1,0.1557774987,1,1,2,112,Recent Customers
267999490,35,1,0.1556185124,2,1,1,211,Loyal Customers
268145971,55,1,0.1556754674,1,1,2,112,Recent Customers
268214633,41,2,0.3122033135,2,3,3,233,Others
268236883,7,2,0.3119925546,4,3,3,433,Loyal Customers
268241502,2,9,1.403573503,4,4,4,444,Lost Cheap Customers
268248915,23,2,0.3115012692,2,3,3,233,Others
268252852,0,39,6.084380568,4,4,4,444,Lost Cheap Customers
268272340,67,1,0.1556185124,1,1,1,111,Best Customers
268275515,13,1,0.1563233369,3,1,3,313,Loyal Customers
268296933,28,1,0.1556185124,2,1,1,211,Loyal Customers
268304321,1,13,2.060993977,4,4,4,444,Lost Cheap Customers
268305877,11,5,0.778927407,3,4,4,344,Loyal Customers
268309090,62,1,0.1556932578,1,1,2,112,Recent Customers
268322021,0,2,0.3113746684,4,3,3,433,Loyal Customers
268324040,63,1,0.1557501406,1,1,2,112,Recent Customers
268325758,8,1,0.1556185124,3,1,1,311,Almost Lost
268337390,21,8,1.245722208,3,4,4,344,Loyal Customers
268369340,58,2,0.3116755847,1,3,3,133,Recent Customers
268387733,0,10,1.568690465,4,4,4,444,Lost Cheap Customers
268389240,18,1,0.1556185124,3,1,1,311,Almost Lost
268396958,7,4,0.6237522345,4,4,4,444,Lost Cheap Customers
268402765,6,2,0.3112370284,4,3,3,433,Loyal Customers
268421458,76,5,0.7819473561,1,4,4,144,Recent Customers
268422758,15,1,0.1556185124,3,1,1,311,Almost Lost
268423390,19,1,0.1556185124,3,1,1,311,Almost Lost
268424552,45,7,1.089999268,2,4,4,244,Loyal Customers
268433952,15,3,0.4686768768,3,3,4,334,Others
268438583,0,4,0.6234815934,4,4,4,444,Lost Cheap Customers
268442377,3,1,0.1556185124,4,1,1,411,Lost Customers
268443602,1,8,1.246018692,4,4,4,444,Lost Cheap Customers
268444452,6,4,0.6249210403,4,4,4,444,Lost Cheap Customers
268444952,68,1,0.1556185124,1,1,1,111,Best Customers
268445352,8,2,0.3139247698,3,3,3,333,Others
268450865,30,3,0.4672996286,2,3,3,233,Others
268459446,9,1,0.1563654388,3,1,3,313,Loyal Customers
268473533,45,1,0.1556185124,2,1,1,211,Loyal Customers
268488577,65,4,0.6253399278,1,4,4,144,Recent Customers
268511652,9,1,0.1556185124,3,1,1,311,Almost Lost
268524158,47,3,0.4700924529,1,3,4,134,Recent Customers
268524758,6,15,2.335655382,4,4,4,444,Lost Cheap Customers
268530171,4,8,1.250659944,4,4,4,444,Lost Cheap Customers
268532496,52,3,0.4701225084,1,3,4,134,Recent Customers
268537215,22,1,0.1564502833,2,1,3,213,Loyal Customers
268541408,0,2,0.3128703776,4,3,3,433,Loyal Customers
268548302,0,1,0.1556185142,4,1,2,412,Loyal Customers
268550640,30,6,0.9404341784,2,4,4,244,Loyal Customers
268550921,2,5,0.7839555325,4,4,4,444,Lost Cheap Customers
268566383,5,1,0.1556185124,4,1,1,411,Lost Customers
268567690,1,12,1.869438684,4,4,4,444,Lost Cheap Customers
268568527,3,14,2.182793341,4,4,4,444,Lost Cheap Customers
268571958,17,3,0.4699917411,3,3,4,334,Others
268572708,4,9,1.404751069,4,4,4,444,Lost Cheap Customers
268577490,24,13,2.029303451,2,4,4,244,Loyal Customers
268578077,33,1,0.1557067197,2,1,2,212,Loyal Customers
268579202,14,15,2.337283199,3,4,4,344,Loyal Customers
268597915,52,4,0.6310594474,1,4,4,144,Recent Customers
268625115,3,1,0.1556185124,4,1,1,411,Lost Customers
268658477,6,8,1.251183184,4,4,4,444,Lost Cheap Customers
268661771,1,5,0.7808783446,4,4,4,444,Lost Cheap Customers
268662940,5,2,0.3127896188,4,3,3,433,Loyal Customers
268676940,29,1,0.1556942237,2,1,2,212,Loyal Customers
268681402,2,17,2.657639145,4,4,4,444,Lost Cheap Customers
268707733,18,8,1.246925263,3,4,4,344,Loyal Customers
268770521,34,2,0.3113365585,2,3,3,233,Others
268832852,27,3,0.4679436151,2,3,3,233,Others
268933408,18,1,0.1561509635,3,1,2,312,Loyal Customers
268991421,6,1,0.1556185124,4,1,1,411,Lost Customers
269008071,25,1,0.1556185124,2,1,1,211,Loyal Customers
269062858,33,1,0.1556185142,2,1,2,212,Loyal Customers
269073258,19,1,0.1561115448,3,1,2,312,Loyal Customers
269078115,13,5,0.7796054078,3,4,4,344,Loyal Customers
269083815,18,1,0.1558066686,3,1,2,312,Loyal Customers
269087740,32,1,0.1556559959,2,1,2,212,Loyal Customers
269087971,1,18,2.803530778,4,4,4,444,Lost Cheap Customers
269102308,20,3,0.4693892563,3,3,4,334,Others
269104315,1,6,0.9355668179,4,4,4,444,Lost Cheap Customers
269111402,26,1,0.155918346,2,1,2,212,Loyal Customers
269115021,66,1,0.1556185124,1,1,1,111,Best Customers
269116158,0,2,0.3118686517,4,3,3,433,Loyal Customers
